?cls	?replCls	?consCls
<http://www.orpha.net/ORDO/Orphanet_79474>	"http://purl.obolibrary.org/obo/MONDO_0019321"	
<http://www.orpha.net/ORDO/Orphanet_79483>	"http://purl.obolibrary.org/obo/MONDO_0019325"	
<http://www.orpha.net/ORDO/Orphanet_79484>	"http://purl.obolibrary.org/obo/MONDO_0019326"	
<http://www.orpha.net/ORDO/Orphanet_79485>	"http://purl.obolibrary.org/obo/MONDO_0019327"	
<http://www.orpha.net/ORDO/Orphanet_79492>	"http://purl.obolibrary.org/obo/MONDO_0019330"	
<http://www.orpha.net/ORDO/Orphanet_79493>	"http://purl.obolibrary.org/obo/MONDO_0011512"	
<http://www.orpha.net/ORDO/Orphanet_79495>	"http://purl.obolibrary.org/obo/MONDO_0010614"	
<http://www.orpha.net/ORDO/Orphanet_79500>	"http://purl.obolibrary.org/obo/MONDO_0009079"	
<http://www.orpha.net/ORDO/Orphanet_79501>	"http://purl.obolibrary.org/obo/MONDO_0019332"	
<http://www.orpha.net/ORDO/Orphanet_79502>	"http://purl.obolibrary.org/obo/MONDO_0008292"	
<http://www.orpha.net/ORDO/Orphanet_79503>	"http://purl.obolibrary.org/obo/MONDO_0007808"	
<http://www.orpha.net/ORDO/Orphanet_79504>	"http://purl.obolibrary.org/obo/MONDO_0007809"	
<http://www.orpha.net/ORDO/Orphanet_79506>	"http://purl.obolibrary.org/obo/MONDO_0007744"	
<http://www.orpha.net/ORDO/Orphanet_796>	"http://purl.obolibrary.org/obo/MONDO_0010006"	
<http://www.orpha.net/ORDO/Orphanet_79643>	"http://purl.obolibrary.org/obo/MONDO_0019333"	
<http://www.orpha.net/ORDO/Orphanet_79644>	"http://purl.obolibrary.org/obo/MONDO_0019334"	
<http://www.orpha.net/ORDO/Orphanet_79651>	"http://purl.obolibrary.org/obo/MONDO_0019335"	
<http://www.orpha.net/ORDO/Orphanet_79665>	"http://purl.obolibrary.org/obo/MONDO_0019336"	
<http://www.orpha.net/ORDO/Orphanet_797>	"http://purl.obolibrary.org/obo/MONDO_0019338"	
<http://www.orpha.net/ORDO/Orphanet_798>	"http://purl.obolibrary.org/obo/MONDO_0010010"	
<http://www.orpha.net/ORDO/Orphanet_799>	"http://purl.obolibrary.org/obo/MONDO_0010011"	
<http://www.orpha.net/ORDO/Orphanet_8>	"http://purl.obolibrary.org/obo/MONDO_0019339"	
<http://www.orpha.net/ORDO/Orphanet_800>	"http://purl.obolibrary.org/obo/MONDO_0009717"	
<http://www.orpha.net/ORDO/Orphanet_805>	"http://purl.obolibrary.org/obo/MONDO_0001734"	
<http://www.orpha.net/ORDO/Orphanet_806>	"http://purl.obolibrary.org/obo/MONDO_0009885"	
<http://www.orpha.net/ORDO/Orphanet_808>	"http://purl.obolibrary.org/obo/MONDO_0019342"	
<http://www.orpha.net/ORDO/Orphanet_811>	"http://purl.obolibrary.org/obo/MONDO_0009833"	
<http://www.orpha.net/ORDO/Orphanet_813>	"http://purl.obolibrary.org/obo/MONDO_0008394"	
<http://www.orpha.net/ORDO/Orphanet_817>	"http://purl.obolibrary.org/obo/MONDO_0019347"	
<http://www.orpha.net/ORDO/Orphanet_818>	"http://purl.obolibrary.org/obo/MONDO_0010035"	
<http://www.orpha.net/ORDO/Orphanet_819>	"http://purl.obolibrary.org/obo/MONDO_0008434"	
<http://www.orpha.net/ORDO/Orphanet_82>	"http://purl.obolibrary.org/obo/MONDO_0013144"	
<http://www.orpha.net/ORDO/Orphanet_821>	"http://purl.obolibrary.org/obo/MONDO_0019349"	
<http://www.orpha.net/ORDO/Orphanet_822>	"http://purl.obolibrary.org/obo/MONDO_0019350"	
<http://www.orpha.net/ORDO/Orphanet_823>	"http://purl.obolibrary.org/obo/MONDO_0019351"	
<http://www.orpha.net/ORDO/Orphanet_827>	"http://purl.obolibrary.org/obo/MONDO_0019353"	
<http://www.orpha.net/ORDO/Orphanet_828>	"http://purl.obolibrary.org/obo/MONDO_0019354"	
<http://www.orpha.net/ORDO/Orphanet_83>	"http://purl.obolibrary.org/obo/MONDO_0008803"	
<http://www.orpha.net/ORDO/Orphanet_832>	"http://purl.obolibrary.org/obo/MONDO_0009492"	
<http://www.orpha.net/ORDO/Orphanet_833>	"http://purl.obolibrary.org/obo/MONDO_0019358"	
<http://www.orpha.net/ORDO/Orphanet_83330>	"http://purl.obolibrary.org/obo/MONDO_0009669"	
<http://www.orpha.net/ORDO/Orphanet_834>	"http://purl.obolibrary.org/obo/MONDO_0019366"	
<http://www.orpha.net/ORDO/Orphanet_83454>	"http://purl.obolibrary.org/obo/MONDO_0007672"	
<http://www.orpha.net/ORDO/Orphanet_83461>	"http://purl.obolibrary.org/obo/MONDO_0012456"	
<http://www.orpha.net/ORDO/Orphanet_83472>	"http://purl.obolibrary.org/obo/MONDO_0019374"	
<http://www.orpha.net/ORDO/Orphanet_83628>	"http://purl.obolibrary.org/obo/MONDO_0019388"	
<http://www.orpha.net/ORDO/Orphanet_83629>	"http://purl.obolibrary.org/obo/MONDO_0010275"	
<http://www.orpha.net/ORDO/Orphanet_83639>	"http://purl.obolibrary.org/obo/MONDO_0012465"	
<http://www.orpha.net/ORDO/Orphanet_83642>	"http://purl.obolibrary.org/obo/MONDO_0008787"	
<http://www.orpha.net/ORDO/Orphanet_839>	"http://purl.obolibrary.org/obo/MONDO_0009732"	
<http://www.orpha.net/ORDO/Orphanet_84>	"http://purl.obolibrary.org/obo/MONDO_0019391"	
<http://www.orpha.net/ORDO/Orphanet_84081>	"http://purl.obolibrary.org/obo/MONDO_0019394"	
<http://www.orpha.net/ORDO/Orphanet_84090>	"http://purl.obolibrary.org/obo/MONDO_0007671"	
<http://www.orpha.net/ORDO/Orphanet_84093>	"http://purl.obolibrary.org/obo/MONDO_0011197"	
<http://www.orpha.net/ORDO/Orphanet_84096>	"http://purl.obolibrary.org/obo/MONDO_0019397"	
<http://www.orpha.net/ORDO/Orphanet_841>	"http://purl.obolibrary.org/obo/MONDO_0008485"	
<http://www.orpha.net/ORDO/Orphanet_84132>	"http://purl.obolibrary.org/obo/MONDO_0019398"	
<http://www.orpha.net/ORDO/Orphanet_84271>	"http://purl.obolibrary.org/obo/MONDO_0019401"	
<http://www.orpha.net/ORDO/Orphanet_845>	"http://purl.obolibrary.org/obo/MONDO_0010100"	
<http://www.orpha.net/ORDO/Orphanet_849>	"http://purl.obolibrary.org/obo/MONDO_0031332"	
<http://www.orpha.net/ORDO/Orphanet_85>	"http://purl.obolibrary.org/obo/MONDO_0019403"	
<http://www.orpha.net/ORDO/Orphanet_851>	"http://purl.obolibrary.org/obo/MONDO_0008557"	
<http://www.orpha.net/ORDO/Orphanet_85110>	"http://purl.obolibrary.org/obo/MONDO_0011412"	
<http://www.orpha.net/ORDO/Orphanet_85128>	"http://purl.obolibrary.org/obo/MONDO_0011838"	
<http://www.orpha.net/ORDO/Orphanet_85136>	"http://purl.obolibrary.org/obo/MONDO_0013058"	
<http://www.orpha.net/ORDO/Orphanet_85162>	"http://purl.obolibrary.org/obo/MONDO_0019405"	
<http://www.orpha.net/ORDO/Orphanet_85166>	"http://purl.obolibrary.org/obo/MONDO_0007895"	
<http://www.orpha.net/ORDO/Orphanet_85168>	"http://purl.obolibrary.org/obo/MONDO_0019406"	
<http://www.orpha.net/ORDO/Orphanet_85169>	"http://purl.obolibrary.org/obo/MONDO_0011732"	
<http://www.orpha.net/ORDO/Orphanet_85170>	"http://purl.obolibrary.org/obo/MONDO_0011530"	
<http://www.orpha.net/ORDO/Orphanet_85172>	"http://purl.obolibrary.org/obo/MONDO_0019407"	
<http://www.orpha.net/ORDO/Orphanet_85173>	"http://purl.obolibrary.org/obo/MONDO_0013873"	
<http://www.orpha.net/ORDO/Orphanet_85174>	"http://purl.obolibrary.org/obo/MONDO_0009914"	
<http://www.orpha.net/ORDO/Orphanet_85175>	"http://purl.obolibrary.org/obo/MONDO_0019408"	
<http://www.orpha.net/ORDO/Orphanet_85179>	"http://purl.obolibrary.org/obo/MONDO_0010866"	
<http://www.orpha.net/ORDO/Orphanet_85184>	"http://purl.obolibrary.org/obo/MONDO_0010014"	
<http://www.orpha.net/ORDO/Orphanet_85188>	"http://purl.obolibrary.org/obo/MONDO_0011620"	
<http://www.orpha.net/ORDO/Orphanet_85191>	"http://purl.obolibrary.org/obo/MONDO_0008429"	
<http://www.orpha.net/ORDO/Orphanet_85193>	"http://purl.obolibrary.org/obo/MONDO_0019409"	
<http://www.orpha.net/ORDO/Orphanet_85194>	"http://purl.obolibrary.org/obo/MONDO_0011604"	
<http://www.orpha.net/ORDO/Orphanet_85195>	"http://purl.obolibrary.org/obo/MONDO_0008275"	
<http://www.orpha.net/ORDO/Orphanet_85197>	"http://purl.obolibrary.org/obo/MONDO_0019411"	
<http://www.orpha.net/ORDO/Orphanet_85198>	"http://purl.obolibrary.org/obo/MONDO_0019412"	
<http://www.orpha.net/ORDO/Orphanet_85200>	"http://purl.obolibrary.org/obo/MONDO_0019413"	
<http://www.orpha.net/ORDO/Orphanet_85201>	"http://purl.obolibrary.org/obo/MONDO_0011640"	
<http://www.orpha.net/ORDO/Orphanet_85202>	"http://purl.obolibrary.org/obo/MONDO_0009495"	
<http://www.orpha.net/ORDO/Orphanet_85212>	"http://purl.obolibrary.org/obo/MONDO_0011945"	
<http://www.orpha.net/ORDO/Orphanet_85274>	"http://purl.obolibrary.org/obo/MONDO_0010270"	
<http://www.orpha.net/ORDO/Orphanet_85276>	"http://purl.obolibrary.org/obo/MONDO_0010284"	
<http://www.orpha.net/ORDO/Orphanet_85277>	"http://purl.obolibrary.org/obo/MONDO_0010483"	
<http://www.orpha.net/ORDO/Orphanet_85278>	"http://purl.obolibrary.org/obo/MONDO_0010278"	
<http://www.orpha.net/ORDO/Orphanet_85282>	"http://purl.obolibrary.org/obo/MONDO_0010258"	
<http://www.orpha.net/ORDO/Orphanet_85283>	"http://purl.obolibrary.org/obo/MONDO_0010758"	
<http://www.orpha.net/ORDO/Orphanet_85284>	"http://purl.obolibrary.org/obo/MONDO_0019414"	
<http://www.orpha.net/ORDO/Orphanet_85285>	"http://purl.obolibrary.org/obo/MONDO_0010729"	
<http://www.orpha.net/ORDO/Orphanet_85288>	"http://purl.obolibrary.org/obo/MONDO_0010325"	
<http://www.orpha.net/ORDO/Orphanet_85292>	"http://purl.obolibrary.org/obo/MONDO_0010534"	
<http://www.orpha.net/ORDO/Orphanet_85293>	"http://purl.obolibrary.org/obo/MONDO_0010306"	
<http://www.orpha.net/ORDO/Orphanet_85297>	"http://purl.obolibrary.org/obo/MONDO_0010529"	
<http://www.orpha.net/ORDO/Orphanet_85322>	"http://purl.obolibrary.org/obo/MONDO_0019420"	
<http://www.orpha.net/ORDO/Orphanet_85323>	"http://purl.obolibrary.org/obo/MONDO_0019421"	
<http://www.orpha.net/ORDO/Orphanet_85325>	"http://purl.obolibrary.org/obo/MONDO_0019422"	
<http://www.orpha.net/ORDO/Orphanet_85326>	"http://purl.obolibrary.org/obo/MONDO_0019423"	
<http://www.orpha.net/ORDO/Orphanet_85329>	"http://purl.obolibrary.org/obo/MONDO_0010574"	
<http://www.orpha.net/ORDO/Orphanet_85332>	"http://purl.obolibrary.org/obo/MONDO_0010364"	
<http://www.orpha.net/ORDO/Orphanet_85334>	"http://purl.obolibrary.org/obo/MONDO_0019427"	
<http://www.orpha.net/ORDO/Orphanet_85335>	"http://purl.obolibrary.org/obo/MONDO_0019428"	
<http://www.orpha.net/ORDO/Orphanet_85336>	"http://purl.obolibrary.org/obo/MONDO_0019429"	
<http://www.orpha.net/ORDO/Orphanet_85443>	"http://purl.obolibrary.org/obo/MONDO_0019438"	
<http://www.orpha.net/ORDO/Orphanet_85447>	"http://www.ebi.ac.uk/efo/EFO_0004129"	
<http://www.orpha.net/ORDO/Orphanet_85451>	"http://purl.obolibrary.org/obo/MONDO_0019441"	
<http://www.orpha.net/ORDO/Orphanet_857>	"http://purl.obolibrary.org/obo/MONDO_0007142"	
<http://www.orpha.net/ORDO/Orphanet_86>	"http://purl.obolibrary.org/obo/MONDO_0007031"	
<http://www.orpha.net/ORDO/Orphanet_861>	"http://purl.obolibrary.org/obo/MONDO_0002457"	
<http://www.orpha.net/ORDO/Orphanet_86309>	"http://purl.obolibrary.org/obo/MONDO_0011964"	
<http://www.orpha.net/ORDO/Orphanet_867>	"http://purl.obolibrary.org/obo/MONDO_0011114"	
<http://www.orpha.net/ORDO/Orphanet_86788>	"http://purl.obolibrary.org/obo/MONDO_0010294"	
<http://www.orpha.net/ORDO/Orphanet_86789>	"http://purl.obolibrary.org/obo/MONDO_0008205"	
<http://www.orpha.net/ORDO/Orphanet_86812>	"http://purl.obolibrary.org/obo/MONDO_0012248"	
<http://www.orpha.net/ORDO/Orphanet_86813>	"http://purl.obolibrary.org/obo/MONDO_0007176"	
<http://www.orpha.net/ORDO/Orphanet_86814>	"http://purl.obolibrary.org/obo/MONDO_0019448"	
<http://www.orpha.net/ORDO/Orphanet_86815>	"http://purl.obolibrary.org/obo/MONDO_0008397"	
<http://www.orpha.net/ORDO/Orphanet_86816>	"http://purl.obolibrary.org/obo/MONDO_0014449"	
<http://www.orpha.net/ORDO/Orphanet_86817>	"http://purl.obolibrary.org/obo/MONDO_0012967"	
<http://www.orpha.net/ORDO/Orphanet_86819>	"http://purl.obolibrary.org/obo/MONDO_0008847"	
<http://www.orpha.net/ORDO/Orphanet_86820>	"http://purl.obolibrary.org/obo/MONDO_0012126"	
<http://www.orpha.net/ORDO/Orphanet_86823>	"http://purl.obolibrary.org/obo/MONDO_0019450"	
<http://www.orpha.net/ORDO/Orphanet_86906>	"http://purl.obolibrary.org/obo/MONDO_0019484"	
<http://www.orpha.net/ORDO/Orphanet_86909>	"http://purl.obolibrary.org/obo/MONDO_0019486"	
<http://www.orpha.net/ORDO/Orphanet_86913>	"http://purl.obolibrary.org/obo/MONDO_0019488"	
<http://www.orpha.net/ORDO/Orphanet_86920>	"http://purl.obolibrary.org/obo/MONDO_0007445"	
<http://www.orpha.net/ORDO/Orphanet_86923>	"http://purl.obolibrary.org/obo/MONDO_0009489"	
<http://www.orpha.net/ORDO/Orphanet_87>	"http://purl.obolibrary.org/obo/MONDO_0007041"	
<http://www.orpha.net/ORDO/Orphanet_87503>	"http://purl.obolibrary.org/obo/MONDO_0009552"	
<http://www.orpha.net/ORDO/Orphanet_881>	"http://purl.obolibrary.org/obo/MONDO_0019499"	
<http://www.orpha.net/ORDO/Orphanet_884>	"http://purl.obolibrary.org/obo/MONDO_0011146"	
<http://www.orpha.net/ORDO/Orphanet_886>	"http://purl.obolibrary.org/obo/MONDO_0019501"	
<http://www.orpha.net/ORDO/Orphanet_88616>	"http://purl.obolibrary.org/obo/MONDO_0019502"	
<http://www.orpha.net/ORDO/Orphanet_88619>	"http://purl.obolibrary.org/obo/MONDO_0011953"	
<http://www.orpha.net/ORDO/Orphanet_88621>	"http://purl.obolibrary.org/obo/MONDO_0012089"	
<http://www.orpha.net/ORDO/Orphanet_88635>	"http://purl.obolibrary.org/obo/MONDO_0014546"	
<http://www.orpha.net/ORDO/Orphanet_88644>	"http://purl.obolibrary.org/obo/MONDO_0012549"	
<http://www.orpha.net/ORDO/Orphanet_88659>	"http://purl.obolibrary.org/obo/MONDO_0008071"	
<http://www.orpha.net/ORDO/Orphanet_88660>	"http://purl.obolibrary.org/obo/MONDO_0011517"	
<http://www.orpha.net/ORDO/Orphanet_88661>	"http://purl.obolibrary.org/obo/MONDO_0019507"	
<http://www.orpha.net/ORDO/Orphanet_887>	"http://purl.obolibrary.org/obo/MONDO_0008642"	
<http://www.orpha.net/ORDO/Orphanet_888>	"http://purl.obolibrary.org/obo/MONDO_0019508"	
<http://www.orpha.net/ORDO/Orphanet_88917>	"http://purl.obolibrary.org/obo/MONDO_0010520"	
<http://www.orpha.net/ORDO/Orphanet_88918>	"http://purl.obolibrary.org/obo/MONDO_0007086"	
<http://www.orpha.net/ORDO/Orphanet_88919>	"http://purl.obolibrary.org/obo/MONDO_0008762"	
<http://www.orpha.net/ORDO/Orphanet_88924>	"http://purl.obolibrary.org/obo/MONDO_0010856"	
<http://www.orpha.net/ORDO/Orphanet_88938>	"http://purl.obolibrary.org/obo/MONDO_0007772"	
<http://www.orpha.net/ORDO/Orphanet_88939>	"http://purl.obolibrary.org/obo/MONDO_0013777"	
<http://www.orpha.net/ORDO/Orphanet_88940>	"http://purl.obolibrary.org/obo/MONDO_0013778"	
<http://www.orpha.net/ORDO/Orphanet_88949>	"http://purl.obolibrary.org/obo/MONDO_0020726"	
<http://www.orpha.net/ORDO/Orphanet_88993>	"http://purl.obolibrary.org/obo/MONDO_0019513"	
<http://www.orpha.net/ORDO/Orphanet_892>	"http://purl.obolibrary.org/obo/MONDO_0008667"	
<http://www.orpha.net/ORDO/Orphanet_893>	"http://purl.obolibrary.org/obo/MONDO_0008681"	
<http://www.orpha.net/ORDO/Orphanet_894>	"http://purl.obolibrary.org/obo/MONDO_0008670"	
<http://www.orpha.net/ORDO/Orphanet_895>	"http://purl.obolibrary.org/obo/MONDO_0019517"	
<http://www.orpha.net/ORDO/Orphanet_896>	"http://purl.obolibrary.org/obo/MONDO_0007862"	
<http://www.orpha.net/ORDO/Orphanet_897>	"http://purl.obolibrary.org/obo/MONDO_0019518"	
<http://www.orpha.net/ORDO/Orphanet_898>	"http://purl.obolibrary.org/obo/MONDO_0007740"	
<http://www.orpha.net/ORDO/Orphanet_89832>	"http://purl.obolibrary.org/obo/MONDO_0019520"	
<http://www.orpha.net/ORDO/Orphanet_89839>	"http://purl.obolibrary.org/obo/MONDO_0011869"	
<http://www.orpha.net/ORDO/Orphanet_89840>	"http://purl.obolibrary.org/obo/MONDO_0009180"	
<http://www.orpha.net/ORDO/Orphanet_89841>	"http://purl.obolibrary.org/obo/MONDO_0019521"	
<http://www.orpha.net/ORDO/Orphanet_89842>	"http://purl.obolibrary.org/obo/MONDO_0019522"	
<http://www.orpha.net/ORDO/Orphanet_89843>	"http://purl.obolibrary.org/obo/MONDO_0011398"	
<http://www.orpha.net/ORDO/Orphanet_899>	"http://purl.obolibrary.org/obo/MONDO_0000171"	
<http://www.orpha.net/ORDO/Orphanet_89937>	"http://purl.obolibrary.org/obo/MONDO_0008660"	
<http://www.orpha.net/ORDO/Orphanet_89938>	"http://purl.obolibrary.org/obo/MONDO_0019524"	
<http://www.orpha.net/ORDO/Orphanet_9>	"http://purl.obolibrary.org/obo/MONDO_0019525"	
<http://www.orpha.net/ORDO/Orphanet_90001>	"http://purl.obolibrary.org/obo/MONDO_0010446"	
<http://www.orpha.net/ORDO/Orphanet_90023>	"http://purl.obolibrary.org/obo/MONDO_0012559"	
<http://www.orpha.net/ORDO/Orphanet_90024>	"http://purl.obolibrary.org/obo/MONDO_0012541"	
<http://www.orpha.net/ORDO/Orphanet_90025>	"http://purl.obolibrary.org/obo/MONDO_0021002"	
<http://www.orpha.net/ORDO/Orphanet_90026>	"http://purl.obolibrary.org/obo/MONDO_0007571"	
<http://www.orpha.net/ORDO/Orphanet_90030>	"http://purl.obolibrary.org/obo/MONDO_0019531"	
<http://www.orpha.net/ORDO/Orphanet_90031>	"http://purl.obolibrary.org/obo/MONDO_0009340"	
<http://www.orpha.net/ORDO/Orphanet_90039>	"http://purl.obolibrary.org/obo/MONDO_0019537"	
<http://www.orpha.net/ORDO/Orphanet_90042>	"http://purl.obolibrary.org/obo/MONDO_0007572"	
<http://www.orpha.net/ORDO/Orphanet_90044>	"http://purl.obolibrary.org/obo/MONDO_0012204"	
<http://www.orpha.net/ORDO/Orphanet_90045>	"http://purl.obolibrary.org/obo/MONDO_0009238"	
<http://www.orpha.net/ORDO/Orphanet_90114>	"http://purl.obolibrary.org/obo/MONDO_0019548"	
<http://www.orpha.net/ORDO/Orphanet_90117>	"http://purl.obolibrary.org/obo/MONDO_0011468"	
<http://www.orpha.net/ORDO/Orphanet_90118>	"http://purl.obolibrary.org/obo/MONDO_0019549"	
<http://www.orpha.net/ORDO/Orphanet_90120>	"http://purl.obolibrary.org/obo/MONDO_0019551"	
<http://www.orpha.net/ORDO/Orphanet_90153>	"http://purl.obolibrary.org/obo/MONDO_0009557"	
<http://www.orpha.net/ORDO/Orphanet_90154>	"http://purl.obolibrary.org/obo/MONDO_0012074"	
<http://www.orpha.net/ORDO/Orphanet_902>	"http://purl.obolibrary.org/obo/MONDO_0010196"	
<http://www.orpha.net/ORDO/Orphanet_90280>	"http://purl.obolibrary.org/obo/MONDO_0019557"	
<http://www.orpha.net/ORDO/Orphanet_90307>	"http://purl.obolibrary.org/obo/MONDO_0012017"	
<http://www.orpha.net/ORDO/Orphanet_90321>	"http://purl.obolibrary.org/obo/MONDO_0019569"	
<http://www.orpha.net/ORDO/Orphanet_90322>	"http://purl.obolibrary.org/obo/MONDO_0019570"	
<http://www.orpha.net/ORDO/Orphanet_90324>	"http://purl.obolibrary.org/obo/MONDO_0008998"	
<http://www.orpha.net/ORDO/Orphanet_90339>	"http://purl.obolibrary.org/obo/MONDO_0009148"	
<http://www.orpha.net/ORDO/Orphanet_90340>	"http://purl.obolibrary.org/obo/MONDO_0008523"	
<http://www.orpha.net/ORDO/Orphanet_90348>	"http://purl.obolibrary.org/obo/MONDO_0019571"	
<http://www.orpha.net/ORDO/Orphanet_90349>	"http://purl.obolibrary.org/obo/MONDO_0019572"	
<http://www.orpha.net/ORDO/Orphanet_90350>	"http://purl.obolibrary.org/obo/MONDO_0019573"	
<http://www.orpha.net/ORDO/Orphanet_90354>	"http://purl.obolibrary.org/obo/MONDO_0009242"	
<http://www.orpha.net/ORDO/Orphanet_90362>	"http://purl.obolibrary.org/obo/MONDO_0007916"	
<http://www.orpha.net/ORDO/Orphanet_90368>	"http://purl.obolibrary.org/obo/MONDO_0019575"	
<http://www.orpha.net/ORDO/Orphanet_904>	"http://purl.obolibrary.org/obo/MONDO_0008678"	
<http://www.orpha.net/ORDO/Orphanet_905>	"http://purl.obolibrary.org/obo/MONDO_0010200"	
<http://www.orpha.net/ORDO/Orphanet_906>	"http://purl.obolibrary.org/obo/MONDO_0010518"	
<http://www.orpha.net/ORDO/Orphanet_90625>	"http://purl.obolibrary.org/obo/MONDO_0019586"	
<http://www.orpha.net/ORDO/Orphanet_90635>	"http://purl.obolibrary.org/obo/MONDO_0019587"	
<http://www.orpha.net/ORDO/Orphanet_90636>	"http://purl.obolibrary.org/obo/MONDO_0019588"	
<http://www.orpha.net/ORDO/Orphanet_90647>	"http://purl.obolibrary.org/obo/MONDO_0002441"	
<http://www.orpha.net/ORDO/Orphanet_90650>	"http://purl.obolibrary.org/obo/MONDO_0010704"	
<http://www.orpha.net/ORDO/Orphanet_90652>	"http://purl.obolibrary.org/obo/MONDO_0010571"	
<http://www.orpha.net/ORDO/Orphanet_90653>	"http://purl.obolibrary.org/obo/MONDO_0007160"	
<http://www.orpha.net/ORDO/Orphanet_90654>	"http://purl.obolibrary.org/obo/MONDO_0011493"	
<http://www.orpha.net/ORDO/Orphanet_90658>	"http://purl.obolibrary.org/obo/MONDO_0007311"	
<http://www.orpha.net/ORDO/Orphanet_90673>	"http://purl.obolibrary.org/obo/MONDO_0010142"	
<http://www.orpha.net/ORDO/Orphanet_90674>	"http://purl.obolibrary.org/obo/MONDO_0010139"	
<http://www.orpha.net/ORDO/Orphanet_90695>	"http://purl.obolibrary.org/obo/MONDO_0019591"	
<http://www.orpha.net/ORDO/Orphanet_90776>	"http://purl.obolibrary.org/obo/MONDO_0019593"	
<http://www.orpha.net/ORDO/Orphanet_90790>	"http://purl.obolibrary.org/obo/MONDO_0008725"	
<http://www.orpha.net/ORDO/Orphanet_90791>	"http://purl.obolibrary.org/obo/MONDO_0008727"	
<http://www.orpha.net/ORDO/Orphanet_90793>	"http://purl.obolibrary.org/obo/MONDO_0008730"	
<http://www.orpha.net/ORDO/Orphanet_90794>	"http://purl.obolibrary.org/obo/MONDO_0008728"	
<http://www.orpha.net/ORDO/Orphanet_90795>	"http://purl.obolibrary.org/obo/MONDO_0008729"	
<http://www.orpha.net/ORDO/Orphanet_90797>	"http://purl.obolibrary.org/obo/MONDO_0010720"	
<http://www.orpha.net/ORDO/Orphanet_908>	"http://purl.obolibrary.org/obo/MONDO_0010383"	
<http://www.orpha.net/ORDO/Orphanet_909>	"http://purl.obolibrary.org/obo/MONDO_0008948"	
<http://www.orpha.net/ORDO/Orphanet_90970>	"http://purl.obolibrary.org/obo/MONDO_0019599"	
<http://www.orpha.net/ORDO/Orphanet_91>	"http://purl.obolibrary.org/obo/MONDO_0013301"	
<http://www.orpha.net/ORDO/Orphanet_910>	"http://purl.obolibrary.org/obo/MONDO_0019600"	
<http://www.orpha.net/ORDO/Orphanet_91024>	"http://purl.obolibrary.org/obo/MONDO_0019601"	
<http://www.orpha.net/ORDO/Orphanet_911>	"http://purl.obolibrary.org/obo/MONDO_0010023"	
<http://www.orpha.net/ORDO/Orphanet_91131>	"http://purl.obolibrary.org/obo/MONDO_0012556"	
<http://www.orpha.net/ORDO/Orphanet_91135>	"http://purl.obolibrary.org/obo/MONDO_0012570"	
<http://www.orpha.net/ORDO/Orphanet_91357>	"http://purl.obolibrary.org/obo/MONDO_0019619"	
<http://www.orpha.net/ORDO/Orphanet_91358>	"http://purl.obolibrary.org/obo/MONDO_0019620"	
<http://www.orpha.net/ORDO/Orphanet_91378>	"http://purl.obolibrary.org/obo/MONDO_0019623"	
<http://www.orpha.net/ORDO/Orphanet_91387>	"http://purl.obolibrary.org/obo/MONDO_0019625"	
<http://www.orpha.net/ORDO/Orphanet_91396>	"http://purl.obolibrary.org/obo/MONDO_0007410"	
<http://www.orpha.net/ORDO/Orphanet_91397>	"http://purl.obolibrary.org/obo/MONDO_0019626"	
<http://www.orpha.net/ORDO/Orphanet_91413>	"http://purl.obolibrary.org/obo/MONDO_0007735"	
<http://www.orpha.net/ORDO/Orphanet_91415>	"http://purl.obolibrary.org/obo/MONDO_0011191"	
<http://www.orpha.net/ORDO/Orphanet_91416>	"http://purl.obolibrary.org/obo/MONDO_0019627"	
<http://www.orpha.net/ORDO/Orphanet_91483>	"http://purl.obolibrary.org/obo/MONDO_0019628"	
<http://www.orpha.net/ORDO/Orphanet_91489>	"http://purl.obolibrary.org/obo/MONDO_0010649"	
<http://www.orpha.net/ORDO/Orphanet_91491>	"http://purl.obolibrary.org/obo/MONDO_0019630"	
<http://www.orpha.net/ORDO/Orphanet_91492>	"http://purl.obolibrary.org/obo/MONDO_0011060"	
<http://www.orpha.net/ORDO/Orphanet_91495>	"http://purl.obolibrary.org/obo/MONDO_0019631"	
<http://www.orpha.net/ORDO/Orphanet_91496>	"http://purl.obolibrary.org/obo/MONDO_0008663"	
<http://www.orpha.net/ORDO/Orphanet_91498>	"http://purl.obolibrary.org/obo/MONDO_0007626"	
<http://www.orpha.net/ORDO/Orphanet_915>	"http://purl.obolibrary.org/obo/MONDO_0010589"	
<http://www.orpha.net/ORDO/Orphanet_916>	"http://purl.obolibrary.org/obo/MONDO_0007839"	
<http://www.orpha.net/ORDO/Orphanet_920>	"http://purl.obolibrary.org/obo/MONDO_0008693"	
<http://www.orpha.net/ORDO/Orphanet_921>	"http://purl.obolibrary.org/obo/MONDO_0010554"	
<http://www.orpha.net/ORDO/Orphanet_926>	"http://www.ebi.ac.uk/efo/EFO_0004144"	
<http://www.orpha.net/ORDO/Orphanet_93>	"http://purl.obolibrary.org/obo/MONDO_0008830"	
<http://www.orpha.net/ORDO/Orphanet_93101>	"http://purl.obolibrary.org/obo/MONDO_0019637"	
<http://www.orpha.net/ORDO/Orphanet_93108>	"http://purl.obolibrary.org/obo/MONDO_0019638"	
<http://www.orpha.net/ORDO/Orphanet_93110>	"http://purl.obolibrary.org/obo/MONDO_0019640"	
