ID	OBSOLETE	REPLACED BY	OBSOLETED IN VERSION	REASON FOR OBSOLETION
http://www.orpha.net/ORDO/Orphanet_309185	true	http://purl.obolibrary.org/obo/MONDO_0017725	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017725
http://www.orpha.net/ORDO/Orphanet_737	true	http://purl.obolibrary.org/obo/MONDO_0008291	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008291
http://www.orpha.net/ORDO/Orphanet_99736	true	http://purl.obolibrary.org/obo/MONDO_0020483	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020483
http://www.orpha.net/ORDO/Orphanet_306765	true	http://purl.obolibrary.org/obo/MONDO_0017656	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017656
http://www.orpha.net/ORDO/Orphanet_183460	true	http://purl.obolibrary.org/obo/MONDO_0021029	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0021029
http://www.orpha.net/ORDO/Orphanet_281103	true	http://purl.obolibrary.org/obo/MONDO_0017266	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017266
http://www.orpha.net/ORDO/Orphanet_178345	true	http://purl.obolibrary.org/obo/MONDO_0007690	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007690
http://www.orpha.net/ORDO/Orphanet_2430	true	http://purl.obolibrary.org/obo/MONDO_0007927	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007927
http://www.orpha.net/ORDO/Orphanet_1867	true	http://purl.obolibrary.org/obo/MONDO_0010540	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010540
http://www.orpha.net/ORDO/Orphanet_79299	true	http://purl.obolibrary.org/obo/MONDO_0011236	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011236
http://www.orpha.net/ORDO/Orphanet_79146	true	http://purl.obolibrary.org/obo/MONDO_0013648	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013648
http://www.orpha.net/ORDO/Orphanet_399380	true	http://purl.obolibrary.org/obo/MONDO_0018383	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018383
http://www.orpha.net/ORDO/Orphanet_226307	true	http://purl.obolibrary.org/obo/MONDO_0016411	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016411
http://www.orpha.net/ORDO/Orphanet_2162	true	http://purl.obolibrary.org/obo/MONDO_0016296	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016296
http://www.orpha.net/ORDO/Orphanet_295154	true	http://purl.obolibrary.org/obo/MONDO_0017528	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017528
http://www.orpha.net/ORDO/Orphanet_238763	true	http://purl.obolibrary.org/obo/MONDO_0016559	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016559
http://www.orpha.net/ORDO/Orphanet_280403	true	http://purl.obolibrary.org/obo/MONDO_0017235	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017235
http://www.orpha.net/ORDO/Orphanet_96070	true	http://purl.obolibrary.org/obo/MONDO_0019871	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019871
http://www.orpha.net/ORDO/Orphanet_79643	true	http://purl.obolibrary.org/obo/MONDO_0019333	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019333
http://www.orpha.net/ORDO/Orphanet_1842	true	http://purl.obolibrary.org/obo/MONDO_0008878	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008878
http://www.orpha.net/ORDO/Orphanet_3317	true	http://purl.obolibrary.org/obo/MONDO_0008551	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008551
http://www.orpha.net/ORDO/Orphanet_295055	true	http://purl.obolibrary.org/obo/MONDO_0017479	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017479
http://www.orpha.net/ORDO/Orphanet_91387	true	http://purl.obolibrary.org/obo/MONDO_0019625	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019625
http://www.orpha.net/ORDO/Orphanet_295169	true	http://purl.obolibrary.org/obo/MONDO_0017534	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017534
http://www.orpha.net/ORDO/Orphanet_163668	true	http://purl.obolibrary.org/obo/MONDO_0008472	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008472
http://www.orpha.net/ORDO/Orphanet_228305	true	http://purl.obolibrary.org/obo/MONDO_0010914	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010914
http://www.orpha.net/ORDO/Orphanet_96059	true	http://purl.obolibrary.org/obo/MONDO_0019865	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019865
http://www.orpha.net/ORDO/Orphanet_79226	true	http://purl.obolibrary.org/obo/MONDO_0019256	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019256
http://www.orpha.net/ORDO/Orphanet_1525	true	http://purl.obolibrary.org/obo/MONDO_0015466	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015466
http://www.orpha.net/ORDO/Orphanet_357008	true	http://purl.obolibrary.org/obo/MONDO_0018159	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018159
http://www.orpha.net/ORDO/Orphanet_96179	true	http://purl.obolibrary.org/obo/MONDO_0019910	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019910
http://www.orpha.net/ORDO/Orphanet_1698	true	http://purl.obolibrary.org/obo/MONDO_0015718	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015718
http://www.orpha.net/ORDO/Orphanet_262794	true	http://purl.obolibrary.org/obo/MONDO_0016949	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016949
http://www.orpha.net/ORDO/Orphanet_98576	true	http://purl.obolibrary.org/obo/MONDO_0020167	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020167
http://www.orpha.net/ORDO/Orphanet_99858	true	http://purl.obolibrary.org/obo/MONDO_0020510	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020510
http://www.orpha.net/ORDO/Orphanet_1318	true	http://purl.obolibrary.org/obo/MONDO_0008896	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008896
http://www.orpha.net/ORDO/Orphanet_97234	true	http://purl.obolibrary.org/obo/MONDO_0009865	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009865
http://www.orpha.net/ORDO/Orphanet_446	true	http://purl.obolibrary.org/obo/MONDO_0009275	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009275
http://www.orpha.net/ORDO/Orphanet_281190	true	http://purl.obolibrary.org/obo/MONDO_0012208	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012208
http://www.orpha.net/ORDO/Orphanet_760	true	http://purl.obolibrary.org/obo/MONDO_0013171	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013171
http://www.orpha.net/ORDO/Orphanet_210571	true	http://purl.obolibrary.org/obo/MONDO_0012789	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012789
http://www.orpha.net/ORDO/Orphanet_1973	true	http://purl.obolibrary.org/obo/MONDO_0009205	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009205
http://www.orpha.net/ORDO/Orphanet_262698	true	http://purl.obolibrary.org/obo/MONDO_0016939	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016939
http://www.orpha.net/ORDO/Orphanet_1449	true	http://purl.obolibrary.org/obo/MONDO_0015441	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015441
http://www.orpha.net/ORDO/Orphanet_98878	true	http://purl.obolibrary.org/obo/MONDO_0010602	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010602
http://www.orpha.net/ORDO/Orphanet_278	true	http://purl.obolibrary.org/obo/MONDO_0022880	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0022880
http://www.orpha.net/ORDO/Orphanet_169110	true	http://purl.obolibrary.org/obo/MONDO_0015697	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015697
http://www.orpha.net/ORDO/Orphanet_209932	true	http://purl.obolibrary.org/obo/MONDO_0012475	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012475
http://www.orpha.net/ORDO/Orphanet_177929	true	http://purl.obolibrary.org/obo/MONDO_0015788	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015788
http://www.orpha.net/ORDO/Orphanet_2445	true	http://purl.obolibrary.org/obo/MONDO_0016581	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016581
http://www.orpha.net/ORDO/Orphanet_254531	true	http://purl.obolibrary.org/obo/MONDO_0016782	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016782
http://www.orpha.net/ORDO/Orphanet_148	true	http://purl.obolibrary.org/obo/MONDO_0015454	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015454
http://www.orpha.net/ORDO/Orphanet_666	true	http://purl.obolibrary.org/obo/MONDO_0019019	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019019
http://www.orpha.net/ORDO/Orphanet_98892	true	http://purl.obolibrary.org/obo/MONDO_0020341	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020341
http://www.orpha.net/ORDO/Orphanet_3259	true	http://purl.obolibrary.org/obo/MONDO_0008517	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008517
http://www.orpha.net/ORDO/Orphanet_207119	true	http://purl.obolibrary.org/obo/MONDO_0016156	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016156
http://www.orpha.net/ORDO/Orphanet_3214	true	http://purl.obolibrary.org/obo/MONDO_0011133	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011133
http://www.orpha.net/ORDO/Orphanet_363611	true	http://purl.obolibrary.org/obo/MONDO_0014213	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014213
http://www.orpha.net/ORDO/Orphanet_280615	true	http://purl.obolibrary.org/obo/MONDO_0017238	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017238
http://www.orpha.net/ORDO/Orphanet_250984	true	http://purl.obolibrary.org/obo/MONDO_0016647	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016647
http://www.orpha.net/ORDO/Orphanet_98759	true	http://purl.obolibrary.org/obo/MONDO_0011781	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011781
http://www.orpha.net/ORDO/Orphanet_745	true	http://purl.obolibrary.org/obo/MONDO_0019145	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019145
http://www.orpha.net/ORDO/Orphanet_2500	true	http://purl.obolibrary.org/obo/MONDO_0008716	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008716
http://www.orpha.net/ORDO/Orphanet_96325	true	http://purl.obolibrary.org/obo/MONDO_0019935	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019935
http://www.orpha.net/ORDO/Orphanet_181412	true	http://purl.obolibrary.org/obo/MONDO_0015898	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015898
http://www.orpha.net/ORDO/Orphanet_199279	true	http://purl.obolibrary.org/obo/MONDO_0008792	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008792
http://www.orpha.net/ORDO/Orphanet_370097	true	http://purl.obolibrary.org/obo/MONDO_0018264	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018264
http://www.orpha.net/ORDO/Orphanet_486	true	http://purl.obolibrary.org/obo/MONDO_0008742	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008742
http://www.orpha.net/ORDO/Orphanet_1848	true	http://purl.obolibrary.org/obo/MONDO_0015986	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015986
http://www.orpha.net/ORDO/Orphanet_268770	true	http://purl.obolibrary.org/obo/MONDO_0017075	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017075
http://www.orpha.net/ORDO/Orphanet_238642	true	http://purl.obolibrary.org/obo/MONDO_0016549	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016549
http://www.orpha.net/ORDO/Orphanet_2843	true	http://purl.obolibrary.org/obo/MONDO_0009846	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009846
http://www.orpha.net/ORDO/Orphanet_178040	true	http://purl.obolibrary.org/obo/MONDO_0015791	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015791
http://www.orpha.net/ORDO/Orphanet_1480	true	http://purl.obolibrary.org/obo/MONDO_0002070	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0002070
http://www.orpha.net/ORDO/Orphanet_262101	true	http://purl.obolibrary.org/obo/MONDO_0016911	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016911
http://www.orpha.net/ORDO/Orphanet_3307	true	http://purl.obolibrary.org/obo/MONDO_0013668	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013668
http://www.orpha.net/ORDO/Orphanet_104007	true	http://purl.obolibrary.org/obo/MONDO_0015182	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015182
http://www.orpha.net/ORDO/Orphanet_298	true	http://purl.obolibrary.org/obo/MONDO_0017575	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017575
http://www.orpha.net/ORDO/Orphanet_228003	true	http://purl.obolibrary.org/obo/MONDO_0014168	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014168
http://www.orpha.net/ORDO/Orphanet_946	true	http://purl.obolibrary.org/obo/MONDO_0019796	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019796
http://www.orpha.net/ORDO/Orphanet_79212	true	http://purl.obolibrary.org/obo/MONDO_0019248	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019248
http://www.orpha.net/ORDO/Orphanet_262896	true	http://purl.obolibrary.org/obo/MONDO_0016959	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016959
http://www.orpha.net/ORDO/Orphanet_99701	true	http://purl.obolibrary.org/obo/MONDO_0020476	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020476
http://www.orpha.net/ORDO/Orphanet_1106	true	http://purl.obolibrary.org/obo/MONDO_0008800	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008800
http://www.orpha.net/ORDO/Orphanet_35099	true	http://purl.obolibrary.org/obo/MONDO_0018114	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018114
http://www.orpha.net/ORDO/Orphanet_137675	true	http://purl.obolibrary.org/obo/MONDO_0010771	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010771
http://www.orpha.net/ORDO/Orphanet_79431	true	http://purl.obolibrary.org/obo/MONDO_0008745	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008745
http://www.orpha.net/ORDO/Orphanet_217023	true	http://purl.obolibrary.org/obo/MONDO_0013044	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013044
http://www.orpha.net/ORDO/Orphanet_3237	true	http://purl.obolibrary.org/obo/MONDO_0017923	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017923
http://www.orpha.net/ORDO/Orphanet_158124	true	http://purl.obolibrary.org/obo/MONDO_0015547	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015547
http://www.orpha.net/ORDO/Orphanet_171436	true	http://purl.obolibrary.org/obo/MONDO_0015737	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015737
http://www.orpha.net/ORDO/Orphanet_93926	true	http://purl.obolibrary.org/obo/MONDO_0019758	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019758
http://www.orpha.net/ORDO/Orphanet_209341	true	http://purl.obolibrary.org/obo/MONDO_0008026	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008026
http://www.orpha.net/ORDO/Orphanet_295114	true	http://purl.obolibrary.org/obo/MONDO_0017508	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017508
http://www.orpha.net/ORDO/Orphanet_199276	true	http://purl.obolibrary.org/obo/MONDO_0007909	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007909
http://www.orpha.net/ORDO/Orphanet_217052	true	http://purl.obolibrary.org/obo/MONDO_0011060	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011060
http://www.orpha.net/ORDO/Orphanet_26793	true	http://purl.obolibrary.org/obo/MONDO_0008723	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008723
http://www.orpha.net/ORDO/Orphanet_280553	true	http://purl.obolibrary.org/obo/MONDO_0013472	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013472
http://www.orpha.net/ORDO/Orphanet_363989	true	http://purl.obolibrary.org/obo/MONDO_0009235	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009235
http://www.orpha.net/ORDO/Orphanet_102013	true	http://purl.obolibrary.org/obo/MONDO_0015150	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015150
http://www.orpha.net/ORDO/Orphanet_88938	true	http://purl.obolibrary.org/obo/MONDO_0007772	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007772
http://www.orpha.net/ORDO/Orphanet_2746	true	http://purl.obolibrary.org/obo/MONDO_0009785	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009785
http://www.orpha.net/ORDO/Orphanet_949	true	http://purl.obolibrary.org/obo/MONDO_0008712	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008712
http://www.orpha.net/ORDO/Orphanet_1475	true	http://purl.obolibrary.org/obo/MONDO_0007352	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007352
http://www.orpha.net/ORDO/Orphanet_99852	true	http://purl.obolibrary.org/obo/MONDO_0020505	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020505
http://www.orpha.net/ORDO/Orphanet_254925	true	http://purl.obolibrary.org/obo/MONDO_0012534	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012534
http://www.orpha.net/ORDO/Orphanet_2499	true	http://purl.obolibrary.org/obo/MONDO_0007979	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007979
http://www.orpha.net/ORDO/Orphanet_96190	true	http://purl.obolibrary.org/obo/MONDO_0019920	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019920
http://www.orpha.net/ORDO/Orphanet_141152	true	http://purl.obolibrary.org/obo/MONDO_0013003	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013003
http://www.orpha.net/ORDO/Orphanet_98622	true	http://purl.obolibrary.org/obo/MONDO_0020210	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020210
http://www.orpha.net/ORDO/Orphanet_206953	true	http://purl.obolibrary.org/obo/MONDO_0016117	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016117
http://www.orpha.net/ORDO/Orphanet_247598	true	http://purl.obolibrary.org/obo/MONDO_0011601	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011601
http://www.orpha.net/ORDO/Orphanet_295191	true	http://purl.obolibrary.org/obo/MONDO_0017544	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017544
http://www.orpha.net/ORDO/Orphanet_581	true	http://purl.obolibrary.org/obo/MONDO_0018937	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018937
