?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2055435>	"FABP5/PEBP1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042269>	"level of melanoma-associated antigen 8 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040199>	"level of Rho-associated protein kinase 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041654>	"level of G antigen 2D in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042189>	"level of LETM1 domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054604>	"CR2/TNFRSF13B protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051274>	"level of calcium-binding and coiled-coil domain-containing protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041355>	"level of protein dpy-30 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042293>	"level of mitogen-activated protein kinase 10 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051316>	"level of COX assembly mitochondrial protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053472>	"AXIN1/CLIP2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043710>	"level of syntaxin-17 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051624>	"level of protein pigeon in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044747>	"level of dysbindin domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043552>	"level of stromal membrane-associated protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044127>	"level of WD repeat-containing protein 48 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041223>	"level of leydig cell tumor 10 kDa protein in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054095>	"ARSA/PLA2G15 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042621>	"level of neuroplastin in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050786"	"level of neuroplastin in blood"
<http://purl.obolibrary.org/obo/OBA_2043376>	"level of sorting and assembly machinery component 50 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042642>	"level of neuropilin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044925>	"level of angiopoietin-related protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050966>	"level of E3 ubiquitin-protein ligase TRIM21 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054252>	"CEBPB/PXN protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051395>	"level of exosome complex component 10 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051747>	"level of Na(+)/H(+) exchange regulatory cofactor NHE-RF2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040910>	"level of core-binding factor subunit beta in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043833>	"level of tissue factor pathway inhibitor 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054390>	"CDH1/CST3 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053538>	"AXL/IL18BP protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041841>	"level of hemoglobin subunit gamma-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043554>	"level of structural maintenance of chromosomes protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044782>	"level of sentan in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041389>	"level of dual specificity protein phosphatase 6 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043536>	"level of solute carrier family 41 member 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054349>	"IFNGR1/ROR1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041026>	"level of carbohydrate sulfotransferase 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040624>	"level of apolipoprotein C-I in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050507"	"level of apolipoprotein C-I in blood"
<http://purl.obolibrary.org/obo/OBA_2041836>	"level of 2-hydroxyacid oxidase 1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050680"	"level of 2-hydroxyacid oxidase 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2050859>	"level of Ras-related protein Rab-2B in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040253>	"level of adhesion G protein-coupled receptor L3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040420>	"level of ubiquitin-conjugating enzyme E2 D1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051507>	"level of lipoma-preferred partner in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040661>	"level of Rho guanine nucleotide exchange factor 7 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053005>	"HBEGF/PLXNA4 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2042076>	"level of junctophilin-4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042623>	"level of neuronal pentraxin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055294>	"CD2AP/PLPBP protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2044579>	"level of DDB1- and CUL4-associated factor 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052409>	"amount of cathepsin F (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040821>	"level of 3'(2'),5'-bisphosphate nucleotidase 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042656>	"level of neurotensin/neuromedin N in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054250>	"CEBPB/NADK protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043426>	"level of selenoprotein S in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054431>	"IL2RA/NCR1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2055299>	"FCRL2/LY9 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050829>	"level of paraneoplastic antigen Ma2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042259>	"level of MAD2L1-binding protein in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053215>	"PTPN6/SULT1A1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041426>	"level of pikachurin in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050613"	"level of pikachurin in blood"
<http://purl.obolibrary.org/obo/OBA_2042853>	"level of 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053008>	"HBEGF/YES1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053401>	"CD99/RELT protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052412>	"amount of fractalkine (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042909>	"level of plakophilin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041598>	"level of fructosamine-3-kinase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043331>	"level of 40S ribosomal protein S14 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054660>	"NCF2/S100A11 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2044054>	"level of ubiquitin carboxyl-terminal hydrolase 11 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051860>	"level of mitochondrial proton/calcium exchanger protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050770>	"level of asparagine--tRNA ligase, cytoplasmic in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042901>	"level of phosphatidylinositol transfer protein alpha isoform in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050464>	"level of PC4 and SFRS1-interacting protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054852>	"CANT1/ROR1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043561>	"level of smoothelin in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050912"	"level of smoothelin in blood"
<http://purl.obolibrary.org/obo/OBA_2042575>	"level of nuclear transcription factor Y subunit alpha in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050778"	"level of nuclear transcription factor Y subunit alpha in blood"
<http://purl.obolibrary.org/obo/OBA_2055438>	"FADD/FXN protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051343>	"level of drebrin in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044163>	"level of YjeF N-terminal domain-containing protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041493>	"level of ephrin type-B receptor 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041496>	"level of epsin-1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050621"	"level of epsin-1 in blood"
<http://purl.obolibrary.org/obo/OBA_2041443>	"level of protein argonaute-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042105>	"level of killer cell immunoglobulin-like receptor 2DL3 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050718"	"level of killer cell immunoglobulin-like receptor 2DL3 in blood"
<http://purl.obolibrary.org/obo/OBA_2052428>	"amount of gamma-enolase (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
