?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2042543>	"level of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045181>	"level of Sphingomyelin (d40:2) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050693>	"level of sarcoplasmic reticulum histidine-rich calcium-binding protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050787>	"level of neurogranin in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041104>	"level of cytochrome c oxidase assembly protein COX19 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040239>	"level of T-cell surface glycoprotein CD8 beta chain in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043051>	"level of proactivator polypeptide-like 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050901>	"level of endophilin-B2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043597>	"level of vinexin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051205>	"level of cytosolic carboxypeptidase 2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041340>	"level of dedicator of cytokinesis protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052773>	"amount of Rab9 effector protein with kelch motifs (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052666>	"amount of pulmonary surfactant-associated protein A2 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051729"	"level of pulmonary surfactant-associated protein A2 in blood"
<http://purl.obolibrary.org/obo/OBA_2040851>	"level of complement C1q tumor necrosis factor-related protein 4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052334>	"amount of intercellular adhesion molecule 2 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042819>	"level of dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043424>	"level of selenoprotein H in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041668>	"level of galanin-like peptide in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044225>	"level of heat shock 70 kDa protein 1B in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
