?child	?label
<http://www.ebi.ac.uk/efo/EFO_0021651>	"Methylmalonic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022065>	"ethion measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800085>	"5-hydroxyindole sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800417>	"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021829>	"1-methylnicotinamide measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0022062>	"disulfoton measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800229>	"1-docosahexaenoylglycerol (22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803474>	"246-triaminotoluene measurement"
<http://www.ebi.ac.uk/efo/EFO_0801166>	"HETE measurement"
<http://www.ebi.ac.uk/efo/EFO_0021633>	"L-Tryptophan measurement"
<http://www.ebi.ac.uk/efo/EFO_0803587>	"C38:2 phosphatidylcholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800226>	"3-hydroxydodecanedioate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021630>	"L-Serine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800339>	"N-palmitoyltaurine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801222>	"UDP-GlcNAc measurement"
<http://www.ebi.ac.uk/efo/EFO_0021570>	"5-Methyluridine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800221>	"1-myristoyl-GPC (14:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021204>	"X-07765 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021748>	"3-Indolepropionic acid to SubericAcid ratio"
<http://www.ebi.ac.uk/efo/EFO_0800336>	"2-stearoyl-GPI (18:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800589>	"3-decenoylcarnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801010>	"3-methoxycatechol sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803559>	"stearoyl-arachidonoyl-glycerophosphocholine (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800331>	"docosadioate (C22-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800584>	"taurochenodeoxycholic acid 3-sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021552>	"2-Methylsuccinic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800581>	"3-hydroxyhexanoylcarnitine (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021718>	"L-Asparagine Anhydrous to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0801198>	"NH4_C36:2 DAG_or_TAG_fragment measurement"
<http://www.ebi.ac.uk/efo/EFO_0800288>	"5alpha-androstan-3alpha,17beta-diol monosulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800808>	"X-21339 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800258>	"glycolithocholate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021376>	"X-14658 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022126>	"X-23756 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021373>	"X-14625 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803488>	"chloromethiuron measurement"
<http://www.ebi.ac.uk/efo/EFO_0022123>	"X-23637 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800262>	"hexanoylglutamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021401>	"ADpSGEGDFXAEGGGVR-to-X-14304--leucylalanine ratio"
<http://www.ebi.ac.uk/efo/EFO_0803485>	"azothoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801017>	"ferulylglycine (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800960>	"3-hydroxyhippurate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801024>	"perfluorooctanoate (PFOA) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021295>	"X-12217 measurement"
<http://www.ebi.ac.uk/efo/EFO_0009891>	"carbamazepine metabolite measurement"
<http://www.ebi.ac.uk/efo/EFO_0800485>	"phosphatidylcholine (14:0/14:0, 16:0/12:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801021>	"methylnaphthyl sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021508>	"4-hydroxyhippurate measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800942>	"4-acetylphenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021277>	"X-12013 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800187>	"1-stearoyl-2-oleoyl-GPS (18:0/18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021618>	"L-Histidine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800157>	"nicotinate ribonucleoside measurement"
<http://www.ebi.ac.uk/efo/EFO_0801071>	"2-methylcitrate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800899>	"X-24637 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021274>	"X-11876 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800751>	"X-15486 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800660>	"pentose acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021065>	"eicosenoate 20:1n9 or 11 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021387>	"valine-to-isovalerylcarnitine ratio"
<http://www.ebi.ac.uk/efo/EFO_0800164>	"2-O-methylascorbic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022097>	"Glycochenodeoxycholate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801181>	"N-acetyl-L-aspartic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022137>	"X-24765 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021415>	"X-04499--3,4-dihydroxybutyrate-to-C-glycosyltryptophan ratio"
<http://www.ebi.ac.uk/efo/EFO_0021713>	"3-Indolepropionic acid to Hippuric acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0021660>	"Palmitic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800161>	"L-urobilin measurement"
<http://www.ebi.ac.uk/efo/EFO_0022092>	"Cyclo(pro-val) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021668>	"Sarcosine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800139>	"5-hydroxyindoleacetate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800873>	"X-24328 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021412>	"X-11444-to-X-11470 ratio"
<http://www.ebi.ac.uk/efo/EFO_0800094>	"N,N,N-trimethyl-alanylproline betaine (TMAP) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021665>	"Riboflavin measurement"
<http://www.ebi.ac.uk/efo/EFO_0800916>	"X-25172 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022079>	"1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021239>	"X-11452 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800091>	"(N(1) + N(8))-acetylspermidine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800697>	"X-11632 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800400>	"palmitoyl dihydrosphingomyelin (d18:0/16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800692>	"X-10458 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022071>	"pentachlorophenol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800634>	"N2-methylguanosine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021213>	"X-10395 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021745>	"L-Pyroglutamic acid to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0800679>	"phenylalanyltryptophan measurement"
<http://www.ebi.ac.uk/efo/EFO_0021210>	"X-09706 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800835>	"X-21842 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800217>	"1-stearoyl-GPC (18:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800198>	"3-hydroxydecanoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021742>	"3-Indolepropionic acid to 3-Hydroxybutyrate ratio"
<http://www.ebi.ac.uk/efo/EFO_0021001>	"cysteine-glutathione disulfide measurement"
<http://www.ebi.ac.uk/efo/EFO_0021079>	"1-docosahexaenoylglycerophosphocholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800671>	"gamma-glutamyltryptophan measurement"
<http://www.ebi.ac.uk/efo/EFO_0021727>	"5-Methyluridine to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0800817>	"X-21470 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800462>	"1-oleoyl-2-eicosapentaenoyl-GPC (18:1/20:5) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021181>	"X-01911 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800432>	"1-margaroyl-2-linoleoyl-GPC (17:0/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803402>	"anserine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021370>	"X-14473 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801111>	"arachindonoyl phenylalanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800309>	"tridecenedioate (C13:1-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0020009>	"ethylmalonate measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800414>	"1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800739>	"X-13723 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800024>	"isovalerylcarnitine (C5) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021158>	"ibuprofen measurement"
<http://www.ebi.ac.uk/efo/EFO_0800736>	"X-13507 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800989>	"ferulic acid 4-sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021155>	"3-cystein-S-ylacetaminophen measurement"
<http://www.ebi.ac.uk/efo/EFO_0801148>	"C38:7 phosphatidylcholine plasmalogen measurement"
<http://www.ebi.ac.uk/efo/EFO_0801030>	"3-hydroxyhippurate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803511>	"quinoxyfen measurement"
<http://www.ebi.ac.uk/efo/EFO_0800665>	"bradykinin measurement"
<http://www.ebi.ac.uk/efo/EFO_0800363>	"17alpha-hydroxypregnanolone glucuronide measurement"
<http://www.ebi.ac.uk/efo/EFO_0800184>	"1-stearoyl-2-arachidonoyl-GPI (18:0/20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800509>	"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1]) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800181>	"suberate (C8-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021092>	"1-stearoylglycerophosphocholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800473>	"palmitoylcholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800278>	"androstenediol (3beta,17beta) disulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021074>	"stearate 18:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800285>	"5alpha-pregnan-3beta,20alpha-diol monosulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803430>	"metenamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801107>	"acetaminophen glucuronide measurement"
<http://www.ebi.ac.uk/efo/EFO_0800282>	"21-hydroxypregnenolone monosulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801062>	"2-methoxyhydroquinone sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800548>	"docosahexaenoylcarnitine (C22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021546>	"1,4-dihydro-1-Methyl-4-oxo-3-pyridinecarboxamide measurement"
<http://www.ebi.ac.uk/efo/EFO_0801049>	"4-acetylcatechol sulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021169>	"stachydrine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021704>	"3-Indolepropionic acid to Uric acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0801044>	"dihydrocaffeate sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800643>	"2'-deoxyuridine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800552>	"cortolone glucuronide (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803507>	"phenylmethanesulfonyl fluoride measurement"
<http://www.ebi.ac.uk/efo/EFO_0801041>	"4-allylcatechol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803522>	"zinc lactate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803462>	"tyrosol 4-sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800676>	"cyclo(leu-pro) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800214>	"1-palmitoyl-GPC (16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800467>	"phosphatidylcholine (16:0/22:5n3, 18:1/20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803437>	"N-desmethyltoremifene measurement"
<http://www.ebi.ac.uk/efo/EFO_0021344>	"X-12990--docosapentaenoic acid n6-DPA measurement"
<http://www.ebi.ac.uk/efo/EFO_0021088>	"1-palmitoleoylglycerophosphocholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803444>	"p-coumaroyl vitisin A measurement"
<http://www.ebi.ac.uk/efo/EFO_0801116>	"ATP measurement"
<http://www.ebi.ac.uk/efo/EFO_0800449>	"1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803441>	"nicotinic acid mononucleotide measurement"
<http://www.ebi.ac.uk/efo/EFO_0021680>	"Cis-5,8,11,14,17-eicosapentaenoic acid (C20:5n3) to LysoPC 20:2 ratio"
<http://www.ebi.ac.uk/efo/EFO_0021314>	"X-12524 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021307>	"X-12441--12-hydroxyeicosatetraenoate 12-HETE measurement"
<http://www.ebi.ac.uk/efo/EFO_0800446>	"1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021251>	"X-11538 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800441>	"1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021557>	"3-Hydroxy-3-methyl butyric acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800393>	"1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800913>	"X-24970 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020015>	"X-11593 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800003>	"4-guanidinobutanoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800910>	"X-24947 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800390>	"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800398>	"1-palmitoleoylglycerol (16:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800368>	"N-linoleoyltaurine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021233>	"X-11438 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800128>	"N-formylmethionine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021358>	"X-13671 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021230>	"X-11422--xanthine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800125>	"beta-hydroxyisovalerate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800478>	"arachidonoylcholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801152>	"C40:7 phosphatidylethanolamine plasmalogen measurement"
<http://www.ebi.ac.uk/efo/EFO_0800372>	"5alpha-androstan-3alpha,17beta-diol monosulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021355>	"X-13553 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800120>	"4-hydroxyphenylpyruvate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021639>	"LysoPC 16:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021636>	"Lauric acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022060>	"dicofol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021759>	"3-Indolepropionic acid to S-Sulfo-L-cysteine ratio"
<http://www.ebi.ac.uk/efo/EFO_0800107>	"N-acetyl-isoputreanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021018>	"homocitrulline measurement"
<http://www.ebi.ac.uk/efo/EFO_0800062>	"imidazole propionate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800709>	"X-12127 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801134>	"C34:3 phosphatidylcholine plasmalogen measurement"
<http://www.ebi.ac.uk/efo/EFO_0021207>	"X-08988 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021128>	"cycloleu-pro measurement"
<http://www.ebi.ac.uk/efo/EFO_0021262>	"X-11799 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800605>	"isobutyrate (4:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800781>	"X-17438 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800759>	"X-16570 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800602>	"3-hydroxy-3-methylglutarate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021543>	"1-Methylhistidine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800014>	"3-hydroxy-2-ethylpropionate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021170>	"thymol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800756>	"X-16087 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800021>	"N-acetylisoleucine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021047>	"docosahexaenoate DHA; 22:6n3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800983>	"3-acetylphenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800521>	"N-stearoyl-sphingadienine (d18:2/18:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021341>	"X-12850 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021760>	"3-Indolepropionic acid to LysoPC 20:0 ratio"
<http://www.ebi.ac.uk/efo/EFO_0800408>	"1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800076>	"tyramine O-sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021594>	"DL-P-hydroxyphenyllactic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800073>	"fructosyllysine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021591>	"D-Sucrose measurement"
<http://www.ebi.ac.uk/efo/EFO_0801218>	"quinine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021218>	"X-10810 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803568>	"isoursodeoxycholate sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021323>	"X-12712 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800948>	"1,3-dimethylurate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803575>	"stearoyl-arachidonoyl-glycerophosphoinositol (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800616>	"eicosapentaenoate (EPA; 20:5n3) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021114>	"4-androsten-3beta,17beta-diol disulfate 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800945>	"iminodiacetate (IDA) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801210>	"oleoyl serine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800327>	"tauroursodeoxycholate measurement"
<http://www.ebi.ac.uk/efo/EFO_0020948>	"salicylic acid measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021111>	"1-stearoylglycerol 1-monostearin measurement"
<http://www.ebi.ac.uk/efo/EFO_0021189>	"X-04357 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800155>	"I-urobilinogen measurement"
<http://www.ebi.ac.uk/efo/EFO_0800572>	"dodecadienoate (12:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800542>	"cerotoylcarnitine (C26) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800867>	"X-23974 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800249>	"docosapentaenoate (n6 DPA; 22:5n6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021774>	"D-Sucrose to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0803494>	"demethylphosphinothricin measurement"
<http://www.ebi.ac.uk/efo/EFO_0021033>	"biliverdin measurement"
<http://www.ebi.ac.uk/efo/EFO_0800864>	"X-23780 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800246>	"1-oleoyl-GPE (18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800499>	"linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1] measurement"
<http://www.ebi.ac.uk/efo/EFO_0021030>	"arabinose measurement"
<http://www.ebi.ac.uk/efo/EFO_0800871>	"X-24307 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800241>	"2-palmitoyl-GPC (16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800849>	"X-23587 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800494>	"pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800134>	"cystine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803476>	"3-methylthiopropanamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021015>	"indoleacetate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800846>	"X-23157 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800786>	"X-17685 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800228>	"1-stearoyl-GPG (18:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801008>	"1,2,3-benzenetriol sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800959>	"4-hydroxycoumarin measurement"
<http://www.ebi.ac.uk/efo/EFO_0021012>	"phenylacetate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800637>	"5,6-dihydrouracil measurement"
<http://www.ebi.ac.uk/efo/EFO_0803586>	"C36:4 phosphatidylcholine-A measurement"
<http://www.ebi.ac.uk/efo/EFO_0021125>	"N2,N2-dimethylguanosine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801005>	"propyl 4-hydroxybenzoate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801012>	"thioproline measurement"
<http://www.ebi.ac.uk/efo/EFO_0803383>	"()-2-methylthiazolidine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800765>	"X-16944 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800178>	"nicotinamide measurement"
<http://www.ebi.ac.uk/efo/EFO_0803408>	"coumarate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800878>	"X-24411 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022143>	"X-24870 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021184>	"X-02973 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800760>	"X-16576 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800435>	"palmitoyl-linoleoyl-glycerol (16:0/18:2) [1] measurement"
<http://www.ebi.ac.uk/efo/EFO_0803405>	"bis(methylsulfonylmethyl) disulfide measurement"
<http://www.ebi.ac.uk/efo/EFO_0021044>	"palmitoylcarnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0022128>	"X-24020 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800430>	"1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803400>	"acetyllysine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801172>	"indole-3-propanoic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021406>	"isoleucine-to-X-11529 ratio"
<http://www.ebi.ac.uk/efo/EFO_0022125>	"X-23749 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800405>	"1-oleoyl-2-linoleoyl-GPC (18:1/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021403>	"carnitine-to-X-12798 ratio"
<http://www.ebi.ac.uk/efo/EFO_0022080>	"1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800648>	"glucuronide of C19H28O4 (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801215>	"pravastatin measurement"
<http://www.ebi.ac.uk/efo/EFO_0021227>	"X-11374 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803572>	"asparagylvaline measurement"
<http://www.ebi.ac.uk/efo/EFO_0021736>	"3-Indolepropionic acid to LysoPC 20:1 ratio"
<http://www.ebi.ac.uk/efo/EFO_0800324>	"1-(1-enyl-oleoyl)-GPC (P-18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800577>	"1-nonadecenoyl-GPC (19:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021201>	"X-06307 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021733>	"3-Indolepropionic acid to 1,4-dihydro-1-Methyl-4-oxo-3-pyridinecarboxamide ratio"
<http://www.ebi.ac.uk/efo/EFO_0021688>	"3-Indolepropionic acid to Phenylpyruvic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0801073>	"butyrate (4:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0022099>	"Hydantoin-5-propionic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800276>	"glycocholenate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803491>	"deacetylcolchicine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021715>	"L-Citrulline to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0021662>	"Phenyllactate (PLA) measurement"
<http://www.ebi.ac.uk/efo/EFO_0005276>	"hydroxy-leucine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021361>	"X-14056 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022091>	"Cis-4-decenoyl carnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800918>	"X-25266 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800250>	"2-methylmalonylcarnitine (C4-DC) measurement"
